stm,pos,size,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loopR.thisRepN,loopR.thisTrialN,loopR.thisN,loopR.thisIndex,loopL.thisRepN,loopL.thisTrialN,loopL.thisN,loopL.thisIndex,Hello.started,Hello.stopped,key_r.started,key_r.stopped,key_gr.started,key_gr.stopped,key_esc_r.keys,key_esc_r.rt,key_esc_r.started,key_esc_r.stopped,fix_right.started,fix_right.stopped,face_r.started,face_r.stopped,key_sel_r.keys,key_sel_r.rt,key_sel_r.started,key_sel_r.stopped,key_l.started,key_l.stopped,key_gl.started,key_gl.stopped,key_esc_l.keys,key_esc_l.rt,key_esc_l.started,key_esc_l.stopped,fix_left.started,fix_left.stopped,face_l.started,face_l.stopped,key_sel_l.keys,key_sel_l.rt,key_sel_l.started,key_sel_l.stopped,bye.started,bye.stopped,sbj,hndns,eye,age,edu,sex,date,expName,psychopyVersion,frameRate,
10.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,3,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,2410.9079347000225,None,2411.4078751000343,2411.4574912999524,w,0.655508300056681,2411.4078751000343,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,4,4,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2412.0906693999423,None,2412.590401900001,2412.6400416999822,q,0.7254217999288812,2412.590401900001,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2413.339376399992,None,2413.8393650000216,2413.8889628000325,w,0.7541373999556527,2413.8393650000216,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(0, -6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,6,6,24,,,,,,,,,,,,,,,,,,,,,,,,,,,2414.6219255999895,None,2415.1213198000332,2415.170977300033,w,0.749280699994415,2415.1213198000332,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,7,7,43,,,,,,,,,,,,,,,,,,,,,,,,,,,2415.8872130999807,None,2416.386882700026,2416.4367270999355,w,0.5865344000048935,2416.386882700026,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,8,8,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2417.0029922999674,None,2417.5023179999553,2417.55223739997,w,0.49295210000127554,2417.5023179999553,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,9,9,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.0186704000225,None,2418.5182010999415,2418.5680739999516,w,0.842924700002186,2418.5182010999415,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,10,10,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2419.383941599983,None,2419.883576399996,2419.9332199000055,w,0.5054073999635875,2419.883576399996,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,11,11,36,,,,,,,,,,,,,,,,,,,,,,,,,,,2420.416796699981,None,2420.916339299991,2420.966307500028,w,0.5545431999489665,2420.916339299991,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,12,12,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.4988043999765,None,2421.9987175000133,2422.0483870999888,w,0.6780108999228105,2421.9987175000133,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,13,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.697861899971,None,2423.1976171999704,2423.247337799985,w,0.5354186999611557,2423.1976171999704,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(-1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,14,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.763592000003,None,2424.263482099981,2424.313517399947,w,0.5663453000597656,2424.263482099981,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(0, -6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,15,15,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.846332199988,None,2425.345799600007,2425.3953686000314,w,0.6864505000412464,2425.345799600007,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,16,16,113,,,,,,,,,,,,,,,,,,,,,,,,,,,2426.0614470000146,None,2426.561418600031,2426.6109669000143,w,0.6635045000584796,2426.561418600031,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(0, 0)","(2.18, 2.18)",3,0,3,0,,,,,0,17,17,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2427.243929899996,None,2427.74377619999,2427.793379000039,w,0.5924867000430822,2427.74377619999,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,18,18,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.3597803999437,None,2428.859262999962,2428.909071599948,w,0.5757908999221399,2428.859262999962,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,19,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2429.45893860003,None,2429.958113700035,2430.007918999996,w,0.6649348000064492,2429.958113700035,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,20,20,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2430.641218899982,None,2431.1405928999884,2431.190435299999,w,0.603807199979201,2431.1405928999884,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,21,21,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.7731833000435,None,2432.273110399954,2432.3229865999892,w,0.8541917999973521,2432.273110399954,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(-1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,22,22,94,,,,,,,,,,,,,,,,,,,,,,,,,,,2433.1556503999745,None,2433.6552933999337,2433.7049372999463,w,0.781829799991101,2433.6552933999337,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(0, 6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,23,23,34,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.454395900015,None,2434.954404499964,2435.00395579997,w,0.47394619998522103,2434.954404499964,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,24,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,2435.4536930000177,None,2435.95301009994,2436.0031302999705,w,0.6907664000755176,2435.95301009994,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,25,25,109,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.6688466999913,None,2437.1685897000134,2437.2188214999624,w,0.849765699938871,2437.1685897000134,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,26,26,38,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.05144499999,None,2438.551044099964,2438.600781599991,w,0.5824923999607563,2438.551044099964,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(0, 6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,27,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.1501913999673,None,2439.6502010000404,2439.6993940999964,w,0.4830513000488281,2439.6502010000404,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(0, -6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,28,28,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.1657379999524,None,2440.6657642000355,2440.7157815999817,q,1.0943448001053184,2440.6657642000355,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,29,29,40,,,,,,,,,,,,,,,,,,,,,,,,,,,2441.7812093000393,None,2442.281139799976,2442.3310009000124,w,0.3703805999830365,2442.281139799976,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,30,30,98,,,,,,,,,,,,,,,,,,,,,,,,,,,2442.6803663000464,None,2443.1799726999598,2443.229851500015,w,0.43008279998321086,2443.1799726999598,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(-5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,31,31,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2443.629665300017,None,2444.1293448000215,2444.179136999999,q,0.726671600015834,2444.1293448000215,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,32,32,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2444.878785699955,None,2445.3781264999416,2445.4281126999995,q,0.6788102999562398,2445.3781264999416,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(0, -6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,33,33,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.0776202999987,None,2446.5771109999623,2446.6271039999556,q,0.5544516999507323,2446.5771109999623,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,34,34,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2447.1599846000317,None,2447.659690200002,2447.7094990999904,w,0.37474500003736466,2447.659690200002,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,35,35,88,,,,,,,,,,,,,,,,,,,,,,,,,,,2448.0587823999813,None,2448.5587950999616,2448.608809199999,q,0.7598532000556588,2448.5587950999616,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(0, 0)","(2.18, 2.18)",3,0,3,0,,,,,0,36,36,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.341548800003,None,2449.840724700014,2449.8905758999754,w,0.5528957999777049,2449.840724700014,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,37,37,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.4239776999457,None,2450.923297500005,2450.9731550000142,q,0.7179360000882298,2450.923297500005,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(-5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,38,38,114,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.6723025999963,None,2452.1724728000117,2452.222029599943,q,0.8453667000867426,2452.1724728000117,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,39,39,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.0377276999643,None,2453.5377641000086,2453.587454900029,q,0.6232580000068992,2453.5377641000086,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,40,40,33,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.186878000037,None,2454.6866476000287,2454.736659499933,w,0.8644180999835953,2454.6866476000287,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,41,41,9,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.569285899983,None,2456.0688637000276,2456.1186796999536,w,0.7606793999439105,2456.0688637000276,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,42,42,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.851246800041,None,2457.350911100046,2457.4009432999883,w,0.9055736999725923,2457.350911100046,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,43,43,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.2834383000154,None,2458.783166700043,2458.8330299999798,w,0.47137660009320825,2458.783166700043,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,44,44,41,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.2826083999826,None,2459.782039899961,2459.8318909000373,w,0.6332371999742463,2459.782039899961,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,45,45,111,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.4319082000293,None,2460.931816300028,2460.9810624000384,w,0.4361951999599114,2460.931816300028,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,46,46,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2461.397721800022,None,2461.897192799952,2461.947166000027,w,0.6861741000320762,2461.897192799952,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,47,47,32,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.6129922999535,None,2463.112887999974,2463.162734500016,w,0.5455728000961244,2463.112887999974,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,48,48,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.678973400034,None,2464.178434200003,2464.2283868000377,w,0.6329153999686241,2464.178434200003,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,49,49,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.82786379999,None,2465.327616799972,2465.377344300039,w,0.6484483999665827,2465.327616799972,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,50,50,30,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.9936437000288,None,2466.4929955999833,2466.5429860999575,w,0.46629679994657636,2466.4929955999833,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,51,51,28,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.975859900005,None,2467.4758534999564,2467.5252716999967,w,0.5352313000475988,2467.4758534999564,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,52,52,19,,,,,,,,,,,,,,,,,,,,,,,,,,,2468.041547599947,None,2468.541249300004,2468.5910883999895,w,0.5041052999440581,2468.541249300004,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(0, 0)","(2.18, 2.18)",3,0,3,0,,,,,0,53,53,26,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.074062400032,None,2469.5739918999607,2469.623883399996,w,0.5787994000129402,2469.5739918999607,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,54,54,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.1729245999595,None,2470.672940099961,2470.7226112999488,w,0.42692120000720024,2470.672940099961,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,55,55,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2471.1226501000347,None,2471.621844099951,2471.6716549999546,w,0.5139827999519184,2471.621844099951,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
30.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,56,56,44,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.1545858000172,None,2472.6542282999726,2472.70409210003,w,0.4328220000024885,2472.6542282999726,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
10.bmp,"(0, 0)","(2.18, 2.18)",3,0,3,0,,,,,0,57,57,13,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.1041786000133,None,2473.6038075999822,2473.653375099995,w,0.640579600003548,2473.6038075999822,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,58,58,6,,,,,,,,,,,,,,,,,,,,,,,,,,,2474.2694760999875,None,2474.7692591999657,2474.8192970999517,w,0.46018059994094074,2474.7692591999657,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(-5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,59,59,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2475.2519740000134,None,2475.7517504999414,2475.8014986999333,w,0.5209781000157818,2475.7517504999414,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(-3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,60,60,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.3013868000126,None,2476.8008974000113,2476.850858799997,w,0.5684819999150932,2476.8008974000113,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(3.49, 0)","(3.49, 3.49)",3,0,3,0,,,,,0,61,61,27,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.4003813000163,None,2477.899675499997,2477.949582100031,w,0.47077519993763417,2477.899675499997,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(0, 6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,62,62,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.399117199937,None,2478.8989390999777,2478.948735299986,w,0.5107163999928162,2478.8989390999777,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,63,63,12,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.4318392999703,None,2479.9312136999797,2479.981011900003,w,0.5770857000024989,2479.9312136999797,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,64,64,110,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.531166599947,None,2481.0307249999605,2481.080378799932,q,0.8399116999935359,2481.0307249999605,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(-1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,65,65,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.896341799991,None,2482.3960506999865,2482.44572399999,q,0.6083128999453038,2482.3960506999865,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
0.bmp,"(0, -6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,66,66,11,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.0289126000134,None,2483.528511499986,2483.5780868999427,w,0.4740756000392139,2483.528511499986,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,67,67,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.027895099949,None,2484.5275894999504,2484.577313499991,w,0.9515894000651315,2484.5275894999504,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,68,68,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.509688299964,None,2486.0097550000064,2486.0592696999665,w,0.5233484000200406,2486.0097550000064,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
70.bmp,"(0, 6.11)","(5.24, 5.24)",3,0,3,0,,,,,0,69,69,99,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.5589653999778,None,2487.0586856999435,2487.108511499944,q,0.8586029999423772,2487.0586856999435,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
20.bmp,"(-1.74, -3)","(3.49, 3.49)",3,0,3,0,,,,,0,70,70,31,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.9412508000387,None,2488.440869000042,2488.490389799932,w,0.7437847000546753,2488.440869000042,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(0, 0)","(2.18, 2.18)",3,0,3,0,,,,,0,71,71,104,,,,,,,,,,,,,,,,,,,,,,,,,,,2489.206558499951,None,2489.7062718999805,2489.755793899996,q,0.717551099951379,2489.7062718999805,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
40.bmp,"(-1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,72,72,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.45577390003,None,2490.9553149000276,2491.005178799969,w,0.6992477000458166,2490.9553149000276,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
60.bmp,"(5.25, 3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,73,73,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.671244099969,None,2492.1707632000325,2492.2206222999375,w,0.5132160000503063,2492.1707632000325,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
50.bmp,"(5.25, -3.05)","(5.24, 5.24)",3,0,3,0,,,,,0,74,74,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2492.7034358000383,None,2493.203190900036,2493.252990899957,w,0.4300782000645995,2493.203190900036,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
80.bmp,"(1.74, 3)","(3.49, 3.49)",3,0,3,0,,,,,0,75,75,106,,,,,,,,,,,,,,,,,,,,,,,,,,,2493.6529003999894,None,2494.1522557999706,2494.202161299996,w,0.6898089000023901,2494.1522557999706,None,,,8101003552,r,r,45,1,f,2022-03-10_19h14.06.425,HW1_Rostami_810100355,2022.1.1,60.07701872298738,
